"","temp","origin","date","mean_temp"
"30852",55.94,"JFK",2013-09-15,55.94
"30853",44.06,"JFK",2013-02-14,44.06
"30854",42.98,"LGA",2013-02-26,42.98
"30855",35.06,"JFK",2013-12-10,35.06
"30856",75.02,"LGA",2013-06-12,75.02
"30857",84.2,"LGA",2013-09-01,84.2
"30858",64.04,"EWR",2013-10-14,64.04
"30859",41,"EWR",2013-01-11,41
"30860",41,"EWR",2013-02-23,41
"30861",41,"EWR",2013-11-19,41
"30862",39.02,"LGA",2013-12-19,39.02
"30863",80.06,"LGA",2013-09-04,80.06
"30864",39.02,"EWR",2013-03-21,39.02
"30865",62.06,"EWR",2013-10-09,62.06
"30866",75.2,"LGA",2013-08-13,75.2
"30867",33.98,"LGA",2013-01-16,33.98
"30868",53.96,"LGA",2013-04-01,53.96
"30869",33.08,"JFK",2013-03-21,33.08
"30870",73.94,"JFK",2013-08-13,73.94
"30871",60.98,"EWR",2013-05-18,60.98
"30872",53.6,"LGA",2013-03-12,53.6
"30873",64.94,"LGA",2013-09-30,64.94
"30874",75.92,"LGA",2013-09-12,75.92
"30875",35.06,"EWR",2013-01-31,35.06
"30876",78.98,"LGA",2013-08-28,78.98
"30877",73.4,"EWR",2013-07-01,73.4
"30878",60.08,"JFK",2013-10-19,60.08
"30879",82.04,"EWR",2013-07-16,82.04
"30880",55.04,"LGA",2013-04-15,55.04
"30881",71.06,"LGA",2013-09-06,71.06
"30882",53.6,"LGA",2013-03-12,53.6
"30883",59,"EWR",2013-04-20,59
"30884",50,"JFK",2013-01-19,50
"30885",39.02,"EWR",2013-11-19,39.02
"30886",80.96,"EWR",2013-07-20,80.96
"30887",62.6,"EWR",2013-06-06,62.6
"30888",73.04,"JFK",2013-07-26,73.04
"30889",62.06,"JFK",2013-04-30,62.06
"30890",51.8,"EWR",2013-11-22,51.8
"30891",24.98,"EWR",2013-12-14,24.98
"30892",53.96,"JFK",2013-05-03,53.96
"30893",89.06,"EWR",2013-07-09,89.06
"30894",62.06,"JFK",2013-09-16,62.06
"30895",30.02,"LGA",2013-02-05,30.02
"30896",37.04,"JFK",2013-01-17,37.04
"30897",33.08,"JFK",2013-12-27,33.08
"30898",32,"LGA",2013-12-11,32
"30899",75.02,"JFK",2013-07-09,75.02
"30900",73.94,"LGA",2013-07-13,73.94
"30901",26.96,"EWR",2013-12-19,26.96
"30902",39.92,"JFK",2013-01-19,39.92
"30903",30.02,"EWR",2013-03-15,30.02
"30904",64.04,"LGA",2013-10-10,64.04
"30905",62.96,"LGA",2013-10-07,62.96
"30906",48.02,"EWR",2013-03-29,48.02
"30907",46.94,"JFK",2013-03-23,46.94
"30908",48.02,"EWR",2013-01-13,48.02
"30909",78.08,"EWR",2013-09-10,78.08
"30910",75.02,"JFK",2013-07-21,75.02
"30911",55.04,"LGA",2013-05-07,55.04
"30912",33.8,"EWR",2013-12-10,33.8
"30913",39.02,"JFK",2013-11-27,39.02
"30914",62.96,"EWR",2013-10-16,62.96
"30915",44.96,"JFK",2013-04-04,44.96
"30916",50,"EWR",2013-12-02,50
"30917",35.06,"EWR",2013-12-13,35.06
"30918",42.08,"JFK",2013-01-05,42.08
"30919",66.02,"EWR",2013-05-28,66.02
"30920",33.08,"LGA",2013-12-27,33.08
"30921",28.94,"EWR",2013-03-04,28.94
"30922",53.96,"EWR",2013-04-11,53.96
"30923",35.96,"EWR",2013-11-13,35.96
"30924",57.92,"LGA",2013-10-30,57.92
"30925",48.02,"LGA",2013-12-28,48.02
"30926",73.94,"LGA",2013-10-07,73.94
"30927",78.98,"EWR",2013-08-04,78.98
"30928",59,"EWR",2013-05-15,59
"30929",39.92,"LGA",2013-01-01,39.92
"30930",33.08,"JFK",2013-01-05,33.08
"30931",33.8,"JFK",2013-03-18,33.8
"30932",39.02,"EWR",2013-02-06,39.02
"30933",33.98,"LGA",2013-02-25,33.98
"30934",32,"EWR",2013-03-08,32
"30935",37.94,"LGA",2013-11-26,37.94
"30936",62.96,"EWR",2013-10-16,62.96
"30937",24.08,"EWR",2013-01-24,24.08
"30938",46.94,"LGA",2013-10-24,46.94
"30939",73.94,"EWR",2013-08-06,73.94
"30940",30.02,"EWR",2013-11-28,30.02
"30941",48.92,"JFK",2013-04-07,48.92
"30942",73.04,"JFK",2013-09-03,73.04
"30943",53.96,"LGA",2013-04-07,53.96
"30944",69.08,"EWR",2013-06-06,69.08
"30945",62.6,"EWR",2013-06-07,62.6
"30946",66.92,"JFK",2013-09-13,66.92
"30947",35.6,"LGA",2013-12-15,35.6
"30948",80.96,"EWR",2013-09-04,80.96
"30949",66.02,"EWR",2013-09-06,66.02
"30950",80.96,"LGA",2013-07-23,80.96
"30951",48.02,"EWR",2013-12-03,48.02
"30952",71.96,"JFK",2013-09-06,71.96
"30953",71.6,"EWR",2013-06-03,71.6
"30954",87.08,"JFK",2013-07-06,87.08
"30955",66.02,"JFK",2013-05-28,66.02
"30956",75.02,"EWR",2013-05-31,75.02
"30957",44.6,"LGA",2013-11-27,44.6
"30958",62.96,"LGA",2013-05-09,62.96
"30959",68,"JFK",2013-10-01,68
"30960",55.94,"EWR",2013-03-29,55.94
"30961",49.82,"JFK",2013-10-27,49.82
"30962",51.98,"JFK",2013-04-23,51.98
"30963",75.02,"EWR",2013-08-01,75.02
"30964",32,"EWR",2013-02-25,32
"30965",44.06,"LGA",2013-01-19,44.06
"30966",39.92,"LGA",2013-03-03,39.92
"30967",33.8,"EWR",2013-12-09,33.8
"30968",64.04,"EWR",2013-09-25,64.04
"30969",91.94,"EWR",2013-07-14,91.94
"30970",71.96,"LGA",2013-08-29,71.96
"30971",71.06,"LGA",2013-09-05,71.06
"30972",33.98,"JFK",2013-11-25,33.98
"30973",55.94,"JFK",2013-10-08,55.94
"30974",66.92,"JFK",2013-09-27,66.92
"30975",35.06,"JFK",2013-02-14,35.06
"30976",53.96,"JFK",2013-05-25,53.96
"30977",87.08,"JFK",2013-06-25,87.08
"30978",62.96,"JFK",2013-10-11,62.96
"30979",46.04,"LGA",2013-04-07,46.04
"30980",55.04,"EWR",2013-10-01,55.04
"30981",69.98,"EWR",2013-09-06,69.98
"30982",24.98,"JFK",2013-12-14,24.98
"30983",87.98,"EWR",2013-05-21,87.98
"30984",53.06,"EWR",2013-04-18,53.06
"30985",42.98,"EWR",2013-03-05,42.98
"30986",80.96,"EWR",2013-08-10,80.96
"30987",82.04,"EWR",2013-06-28,82.04
"30988",57.02,"JFK",2013-04-20,57.02
"30989",86,"JFK",2013-07-08,86
"30990",64.94,"EWR",2013-10-18,64.94
"30991",75.92,"EWR",2013-08-13,75.92
"30992",41,"EWR",2013-02-27,41
"30993",53.96,"EWR",2013-02-15,53.96
"30994",82.94,"JFK",2013-06-27,82.94
"30995",26.06,"EWR",2013-02-21,26.06
"30996",66.92,"EWR",2013-08-17,66.92
"30997",57.92,"JFK",2013-04-10,57.92
"30998",64.94,"EWR",2013-10-31,64.94
"30999",53.96,"JFK",2013-04-16,53.96
"31000",44.6,"LGA",2013-02-11,44.6
"31001",71.06,"JFK",2013-10-07,71.06
"31002",39.02,"EWR",2013-01-20,39.02
"31003",37.04,"JFK",2013-11-12,37.04
"31004",33.08,"JFK",2013-02-06,33.08
"31005",59,"EWR",2013-09-14,59
"31006",64.04,"EWR",2013-09-26,64.04
"31007",71.6,"EWR",2013-08-13,71.6
"31008",30.02,"EWR",2013-02-13,30.02
"31009",71.96,"LGA",2013-08-07,71.96
"31010",73.94,"JFK",2013-08-24,73.94
"31011",86,"EWR",2013-07-05,86
"31012",44.96,"LGA",2013-04-04,44.96
"31013",28.94,"LGA",2013-12-11,28.94
"31014",39.92,"LGA",2013-01-17,39.92
"31015",87.08,"EWR",2013-08-21,87.08
"31016",48.92,"EWR",2013-03-13,48.92
"31017",78.08,"JFK",2013-07-02,78.08
"31018",33.08,"JFK",2013-03-20,33.08
"31019",53.06,"JFK",2013-11-22,53.06
"31020",32,"JFK",2013-03-21,32
"31021",66.92,"EWR",2013-06-19,66.92
"31022",66.02,"JFK",2013-08-25,66.02
"31023",33.98,"JFK",2013-03-18,33.98
"31024",46.04,"JFK",2013-03-11,46.04
"31025",73.94,"LGA",2013-08-23,73.94
"31026",41,"EWR",2013-03-24,41
"31027",33.8,"EWR",2013-01-28,33.8
"31028",21.02,"EWR",2013-02-02,21.02
"31029",84.02,"JFK",2013-07-14,84.02
"31030",57.02,"JFK",2013-05-19,57.02
"31031",51.08,"JFK",2013-05-14,51.08
"31032",71.96,"JFK",2013-08-07,71.96
"31033",75.2,"EWR",2013-07-28,75.2
"31034",78.98,"EWR",2013-08-19,78.98
"31035",84.02,"EWR",2013-08-28,84.02
"31036",51.98,"EWR",2013-02-15,51.98
"31037",62.06,"EWR",2013-10-10,62.06
"31038",64.94,"JFK",2013-11-01,64.94
"31039",75.92,"EWR",2013-08-06,75.92
"31040",84.92,"LGA",2013-08-02,84.92
"31041",89.96,"LGA",2013-07-19,89.96
"31042",19.04,"EWR",2013-01-22,19.04
"31043",62.96,"EWR",2013-04-08,62.96
"31044",46.04,"EWR",2013-11-14,46.04
"31045",60.08,"EWR",2013-09-18,60.08
"31046",75.92,"JFK",2013-08-19,75.92
"31047",57.92,"JFK",2013-11-06,57.92
"31048",51.08,"EWR",2013-10-27,51.08
"31049",39.02,"LGA",2013-03-25,39.02
"31050",42.98,"LGA",2013-12-02,42.98
"31051",73.04,"JFK",2013-06-26,73.04
"31052",68,"EWR",2013-05-09,68
"31053",59,"LGA",2013-05-15,59
"31054",82.04,"JFK",2013-08-26,82.04
"31055",51.08,"LGA",2013-10-24,51.08
"31056",82.94,"EWR",2013-07-24,82.94
"31057",30.02,"EWR",2013-03-17,30.02
"31058",33.08,"EWR",2013-01-03,33.08
"31059",33.98,"EWR",2013-11-25,33.98
"31060",60.08,"JFK",2013-10-22,60.08
"31061",37.94,"EWR",2013-12-15,37.94
"31062",78.98,"LGA",2013-06-09,78.98
"31063",42.08,"EWR",2013-02-23,42.08
"31064",73.4,"EWR",2013-06-03,73.4
"31065",75.92,"JFK",2013-08-03,75.92
"31066",33.98,"EWR",2013-12-18,33.98
"31067",71.96,"JFK",2013-08-08,71.96
"31068",71.96,"JFK",2013-07-02,71.96
"31069",42.98,"JFK",2013-04-12,42.98
"31070",30.02,"LGA",2013-12-13,30.02
"31071",33.08,"EWR",2013-03-02,33.08
"31072",75.92,"EWR",2013-07-01,75.92
"31073",42.98,"JFK",2013-04-21,42.98
"31074",71.6,"JFK",2013-08-29,71.6
"31075",32,"JFK",2013-11-13,32
"31076",33.98,"EWR",2013-01-04,33.98
"31077",75.92,"EWR",2013-08-07,75.92
"31078",64.04,"LGA",2013-09-14,64.04
"31079",55.04,"JFK",2013-09-27,55.04
"31080",55.04,"JFK",2013-09-17,55.04
"31081",60.98,"LGA",2013-11-18,60.98
"31082",71.06,"EWR",2013-08-06,71.06
"31083",78.08,"JFK",2013-06-24,78.08
"31084",64.04,"JFK",2013-10-22,64.04
"31085",62.06,"JFK",2013-04-01,62.06
"31086",37.04,"JFK",2013-03-17,37.04
"31087",42.98,"JFK",2013-12-19,42.98
"31088",64.04,"EWR",2013-08-19,64.04
"31089",41,"LGA",2013-03-10,41
"31090",62.96,"EWR",2013-04-25,62.96
"31091",73.4,"JFK",2013-07-01,73.4
"31092",71.06,"JFK",2013-06-09,71.06
"31093",93.92,"JFK",2013-07-20,93.92
"31094",37.94,"EWR",2013-11-12,37.94
"31095",42.08,"EWR",2013-03-19,42.08
"31096",73.94,"JFK",2013-07-12,73.94
"31097",51.98,"EWR",2013-05-05,51.98
"31098",39.92,"JFK",2013-03-19,39.92
"31099",75.92,"LGA",2013-07-31,75.92
"31100",51.08,"LGA",2013-04-13,51.08
"31101",77,"LGA",2013-07-08,77
"31102",44.96,"LGA",2013-11-19,44.96
"31103",78.08,"JFK",2013-06-24,78.08
"31104",39.92,"JFK",2013-03-27,39.92
"31105",21.02,"JFK",2013-01-22,21.02
"31106",57.02,"LGA",2013-09-19,57.02
"31107",82.04,"JFK",2013-07-13,82.04
"31108",69.98,"JFK",2013-09-07,69.98
"31109",73.4,"EWR",2013-06-08,73.4
"31110",41,"JFK",2013-01-06,41
"31111",64.94,"LGA",2013-09-30,64.94
"31112",71.06,"JFK",2013-08-29,71.06
"31113",66.92,"LGA",2013-06-10,66.92
"31114",75.92,"JFK",2013-06-01,75.92
"31115",35.06,"LGA",2013-02-16,35.06
"31116",57.92,"EWR",2013-09-20,57.92
"31117",21.02,"EWR",2013-01-22,21.02
"31118",80.96,"JFK",2013-07-17,80.96
"31119",53.96,"EWR",2013-05-05,53.96
"31120",46.94,"JFK",2013-11-04,46.94
"31121",62.96,"JFK",2013-05-16,62.96
"31122",19.94,"EWR",2013-01-22,19.94
"31123",41,"EWR",2013-03-01,41
"31124",53.96,"LGA",2013-10-23,53.96
"31125",84.92,"JFK",2013-07-11,84.92
"31126",21.92,"EWR",2013-01-27,21.92
"31127",66.02,"JFK",2013-09-20,66.02
"31128",28.4,"EWR",2013-02-09,28.4
"31129",33.98,"EWR",2013-02-17,33.98
"31130",55.04,"JFK",2013-04-01,55.04
"31131",39.92,"EWR",2013-12-30,39.92
"31132",46.94,"JFK",2013-03-23,46.94
"31133",68,"JFK",2013-05-17,68
"31134",78.98,"EWR",2013-06-20,78.98
"31135",37.04,"LGA",2013-11-12,37.04
"31136",48.02,"EWR",2013-12-02,48.02
"31137",91.04,"LGA",2013-07-16,91.04
"31138",75.02,"JFK",2013-08-21,75.02
"31139",37.04,"JFK",2013-03-16,37.04
"31140",32,"LGA",2013-12-08,32
"31141",37.94,"LGA",2013-01-11,37.94
"31142",62.96,"EWR",2013-04-30,62.96
"31143",42.08,"LGA",2013-04-03,42.08
"31144",26.06,"LGA",2013-12-12,26.06
"31145",64.04,"JFK",2013-10-13,64.04
"31146",28.94,"JFK",2013-12-24,28.94
"31147",44.96,"LGA",2013-02-24,44.96
"31148",80.96,"JFK",2013-08-23,80.96
"31149",55.94,"JFK",2013-04-26,55.94
"31150",37.94,"LGA",2013-12-24,37.94
"31151",46.04,"EWR",2013-10-24,46.04
"31152",53.96,"EWR",2013-11-22,53.96
"31153",41,"LGA",2013-02-27,41
"31154",82.04,"LGA",2013-07-16,82.04
"31155",48.02,"EWR",2013-04-03,48.02
"31156",30.92,"EWR",2013-01-02,30.92
"31157",69.08,"LGA",2013-08-25,69.08
"31158",46.04,"JFK",2013-04-21,46.04
"31159",75.92,"LGA",2013-07-01,75.92
"31160",30.92,"JFK",2013-02-07,30.92
"31161",33.8,"EWR",2013-12-01,33.8
"31162",55.04,"LGA",2013-01-14,55.04
"31163",37.94,"JFK",2013-12-19,37.94
"31164",93.92,"LGA",2013-07-15,93.92
"31165",44.06,"LGA",2013-01-12,44.06
"31166",66.92,"JFK",2013-11-01,66.92
"31167",69.98,"JFK",2013-06-17,69.98
"31168",78.98,"EWR",2013-06-18,78.98
"31169",35.96,"JFK",2013-04-06,35.96
"31170",60.8,"EWR",2013-05-08,60.8
"31171",80.06,"EWR",2013-05-16,80.06
"31172",66.92,"LGA",2013-09-30,66.92
"31173",28.04,"JFK",2013-12-25,28.04
"31174",41,"JFK",2013-12-09,41
"31175",60.8,"JFK",2013-06-07,60.8
"31176",33.98,"JFK",2013-01-28,33.98
"31177",87.98,"LGA",2013-07-10,87.98
"31178",71.96,"LGA",2013-06-05,71.96
"31179",78.08,"LGA",2013-08-29,78.08
"31180",64.94,"LGA",2013-09-26,64.94
"31181",59,"LGA",2013-10-14,59
"31182",73.04,"LGA",2013-06-12,73.04
"31183",62.06,"EWR",2013-05-02,62.06
"31184",39.92,"JFK",2013-11-26,39.92
"31185",33.98,"EWR",2013-12-10,33.98
"31186",66.92,"JFK",2013-09-25,66.92
"31187",62.96,"LGA",2013-05-15,62.96
"31188",48.02,"LGA",2013-02-27,48.02
"31189",75.2,"JFK",2013-06-17,75.2
"31190",75.02,"JFK",2013-07-21,75.02
"31191",78.08,"LGA",2013-06-26,78.08
"31192",73.04,"EWR",2013-05-22,73.04
"31193",77,"JFK",2013-08-26,77
"31194",66.92,"LGA",2013-10-05,66.92
"31195",80.06,"EWR",2013-08-29,80.06
"31196",80.06,"EWR",2013-08-10,80.06
"31197",46.94,"EWR",2013-03-13,46.94
"31198",55.94,"EWR",2013-04-18,55.94
"31199",37.94,"LGA",2013-03-01,37.94
"31200",69.98,"EWR",2013-08-24,69.98
"31201",84.02,"JFK",2013-08-27,84.02
"31202",46.94,"JFK",2013-04-03,46.94
"31203",62.96,"JFK",2013-09-21,62.96
"31204",33.98,"EWR",2013-12-26,33.98
"31205",39.92,"LGA",2013-11-14,39.92
"31206",55.94,"LGA",2013-12-21,55.94
"31207",73.94,"LGA",2013-06-12,73.94
"31208",51.08,"EWR",2013-11-10,51.08
"31209",64.04,"LGA",2013-10-08,64.04
"31210",48.92,"LGA",2013-10-27,48.92
"31211",84.92,"JFK",2013-07-06,84.92
"31212",24.98,"EWR",2013-02-01,24.98
"31213",51.98,"LGA",2013-04-23,51.98
"31214",84.74,"JFK",2013-06-26,84.74
"31215",44.96,"LGA",2013-03-20,44.96
"31216",55.94,"JFK",2013-10-14,55.94
"31217",44.06,"LGA",2013-12-29,44.06
"31218",37.94,"LGA",2013-01-11,37.94
"31219",35.06,"LGA",2013-12-27,35.06
"31220",50,"JFK",2013-03-31,50
"31221",46.04,"EWR",2013-02-28,46.04
"31222",60.8,"JFK",2013-05-22,60.8
"31223",64.04,"JFK",2013-05-27,64.04
"31224",33.98,"LGA",2013-12-18,33.98
"31225",87.98,"EWR",2013-07-10,87.98
"31226",75.92,"EWR",2013-07-10,75.92
"31227",30.02,"JFK",2013-11-30,30.02
"31228",35.06,"LGA",2013-03-10,35.06
"31229",51.08,"EWR",2013-03-11,51.08
"31230",69.98,"JFK",2013-08-26,69.98
"31231",73.04,"LGA",2013-06-04,73.04
"31232",75.2,"EWR",2013-06-30,75.2
"31233",57.92,"LGA",2013-12-23,57.92
"31234",35.96,"LGA",2013-03-14,35.96
"31235",44.96,"EWR",2013-11-09,44.96
"31236",48.02,"JFK",2013-12-28,48.02
"31237",42.08,"EWR",2013-03-15,42.08
"31238",35.06,"EWR",2013-12-09,35.06
"31239",46.04,"JFK",2013-12-04,46.04
"31240",68,"EWR",2013-07-31,68
"31241",78.98,"EWR",2013-08-29,78.98
"31242",21.2,"JFK",2013-01-25,21.2
"31243",64.04,"JFK",2013-05-12,64.04
"31244",73.94,"EWR",2013-08-03,73.94
"31245",46.4,"JFK",2013-01-13,46.4
"31246",42.08,"JFK",2013-02-26,42.08
"31247",15.08,"LGA",2013-01-23,15.08
"31248",84.02,"LGA",2013-08-30,84.02
"31249",57.02,"JFK",2013-10-28,57.02
"31250",42.08,"EWR",2013-03-20,42.08
"31251",35.96,"EWR",2013-03-18,35.96
"31252",78.98,"LGA",2013-07-11,78.98
"31253",35.6,"JFK",2013-11-12,35.6
"31254",37.04,"JFK",2013-03-19,37.04
"31255",39.02,"EWR",2013-03-22,39.02
"31256",30.92,"LGA",2013-02-03,30.92
"31257",32,"EWR",2013-03-14,32
"31258",66.02,"JFK",2013-06-08,66.02
"31259",28.04,"EWR",2013-02-04,28.04
"31260",57.2,"EWR",2013-05-09,57.2
"31261",73.94,"JFK",2013-08-27,73.94
"31262",41,"JFK",2013-03-10,41
"31263",78.08,"EWR",2013-06-20,78.08
"31264",62.6,"JFK",2013-05-21,62.6
"31265",64.94,"EWR",2013-08-14,64.94
"31266",46.94,"LGA",2013-04-07,46.94
"31267",17.06,"EWR",2013-02-18,17.06
"31268",59,"LGA",2013-05-07,59
"31269",80.96,"JFK",2013-07-05,80.96
"31270",46.04,"LGA",2013-03-28,46.04
"31271",33.08,"EWR",2013-02-20,33.08
"31272",42.08,"EWR",2013-03-23,42.08
"31273",57.02,"JFK",2013-11-02,57.02
"31274",51.08,"EWR",2013-12-03,51.08
"31275",80.06,"LGA",2013-06-24,80.06
"31276",66.02,"JFK",2013-05-22,66.02
"31277",68,"EWR",2013-09-27,68
"31278",41,"LGA",2013-03-13,41
"31279",66.92,"JFK",2013-10-06,66.92
"31280",64.94,"LGA",2013-04-30,64.94
"31281",82.04,"LGA",2013-07-27,82.04
"31282",53.06,"JFK",2013-11-22,53.06
"31283",30.02,"EWR",2013-12-11,30.02
"31284",28.94,"EWR",2013-02-21,28.94
"31285",75.02,"LGA",2013-08-23,75.02
"31286",78.08,"LGA",2013-08-22,78.08
"31287",33.08,"JFK",2013-03-21,33.08
"31288",57.02,"EWR",2013-05-01,57.02
"31289",53.96,"LGA",2013-04-27,53.96
"31290",64.4,"LGA",2013-10-17,64.4
"31291",44.96,"EWR",2013-03-10,44.96
"31292",59,"EWR",2013-10-08,59
"31293",37.94,"EWR",2013-01-15,37.94
"31294",53.06,"EWR",2013-03-12,53.06
"31295",50,"JFK",2013-04-25,50
"31296",42.08,"EWR",2013-03-04,42.08
"31297",41,"JFK",2013-12-15,41
"31298",44.96,"EWR",2013-04-21,44.96
"31299",46.4,"EWR",2013-01-11,46.4
"31300",71.06,"LGA",2013-08-14,71.06
"31301",28.94,"EWR",2013-01-08,28.94
"31302",84.02,"EWR",2013-07-29,84.02
"31303",73.4,"LGA",2013-10-07,73.4
"31304",28.04,"EWR",2013-12-25,28.04
"31305",48.02,"EWR",2013-04-04,48.02
"31306",51.98,"JFK",2013-04-16,51.98
"31307",46.4,"EWR",2013-01-11,46.4
"31308",33.98,"JFK",2013-03-08,33.98
"31309",57.92,"LGA",2013-10-22,57.92
"31310",73.04,"JFK",2013-06-16,73.04
"31311",66.02,"EWR",2013-06-18,66.02
"31312",80.96,"LGA",2013-09-04,80.96
"31313",42.08,"EWR",2013-01-17,42.08
"31314",57.92,"JFK",2013-10-20,57.92
"31315",62.96,"JFK",2013-09-28,62.96
"31316",59,"LGA",2013-09-23,59
"31317",64.94,"EWR",2013-05-26,64.94
"31318",39.02,"JFK",2013-12-30,39.02
"31319",59,"LGA",2013-11-18,59
"31320",35.06,"JFK",2013-03-07,35.06
"31321",57.92,"JFK",2013-05-06,57.92
"31322",35.96,"LGA",2013-01-28,35.96
"31323",37.94,"LGA",2013-12-15,37.94
"31324",69.98,"LGA",2013-06-22,69.98
"31325",62.96,"EWR",2013-10-16,62.96
"31326",32,"EWR",2013-03-23,32
"31327",51.08,"EWR",2013-03-26,51.08
"31328",35.06,"LGA",2013-03-02,35.06
"31329",75.92,"JFK",2013-07-21,75.92
"31330",53.06,"EWR",2013-11-05,53.06
"31331",46.04,"EWR",2013-03-23,46.04
"31332",12.92,"JFK",2013-01-23,12.92
"31333",42.08,"EWR",2013-12-01,42.08
"31334",71.06,"JFK",2013-06-03,71.06
"31335",82.94,"LGA",2013-06-22,82.94
"31336",66.2,"JFK",2013-10-10,66.2
"31337",69.98,"JFK",2013-10-04,69.98
"31338",32,"EWR",2013-02-08,32
"31339",51.98,"EWR",2013-05-04,51.98
"31340",84.02,"LGA",2013-07-09,84.02
"31341",41,"LGA",2013-01-11,41
"31342",23,"EWR",2013-11-30,23
"31343",73.94,"EWR",2013-09-05,73.94
"31344",82.04,"LGA",2013-07-24,82.04
"31345",53.6,"JFK",2013-04-18,53.6
"31346",33.08,"LGA",2013-02-09,33.08
"31347",32,"LGA",2013-02-21,32
"31348",37.04,"EWR",2013-03-16,37.04
"31349",59,"EWR",2013-10-13,59
"31350",39.92,"EWR",2013-01-08,39.92
"31351",59,"JFK",2013-11-06,59
"31352",55.94,"LGA",2013-04-29,55.94
"31353",98.96,"EWR",2013-07-19,98.96
"31354",44.06,"JFK",2013-11-03,44.06
"31355",30.92,"EWR",2013-11-25,30.92
"31356",48.02,"EWR",2013-03-31,48.02
"31357",44.96,"JFK",2013-01-13,44.96
"31358",78.08,"EWR",2013-07-01,78.08
"31359",48.92,"JFK",2013-01-30,48.92
"31360",46.94,"LGA",2013-03-05,46.94
"31361",62.96,"EWR",2013-10-11,62.96
"31362",50,"JFK",2013-03-28,50
"31363",42.08,"JFK",2013-01-29,42.08
"31364",71.96,"JFK",2013-07-01,71.96
"31365",35.96,"LGA",2013-02-24,35.96
"31366",62.06,"LGA",2013-09-18,62.06
"31367",51.08,"JFK",2013-10-19,51.08
"31368",46.94,"LGA",2013-04-01,46.94
"31369",33.98,"LGA",2013-12-13,33.98
"31370",30.92,"JFK",2013-01-02,30.92
"31371",75.92,"EWR",2013-08-05,75.92
"31372",28.04,"LGA",2013-01-21,28.04
"31373",42.08,"LGA",2013-03-13,42.08
"31374",78.08,"JFK",2013-07-04,78.08
"31375",71.06,"JFK",2013-09-12,71.06
"31376",53.06,"EWR",2013-11-14,53.06
"31377",75.02,"LGA",2013-08-25,75.02
"31378",73.94,"EWR",2013-08-15,73.94
"31379",48.02,"EWR",2013-09-24,48.02
"31380",80.96,"JFK",2013-08-23,80.96
"31381",37.04,"EWR",2013-11-12,37.04
"31382",75.02,"EWR",2013-08-13,75.02
"31383",39.92,"LGA",2013-04-04,39.92
"31384",37.04,"JFK",2013-02-23,37.04
"31385",69.98,"EWR",2013-04-24,69.98
"31386",86,"EWR",2013-06-26,86
"31387",42.98,"EWR",2013-04-06,42.98
"31388",35.96,"LGA",2013-01-28,35.96
"31389",51.98,"LGA",2013-11-22,51.98
"31390",28.94,"EWR",2013-02-04,28.94
"31391",50,"JFK",2013-04-27,50
"31392",17.96,"EWR",2013-01-23,17.96
"31393",26.96,"JFK",2013-02-18,26.96
"31394",41,"LGA",2013-03-15,41
"31395",73.04,"LGA",2013-09-08,73.04
"31396",48.02,"LGA",2013-03-31,48.02
"31397",57.92,"EWR",2013-09-20,57.92
"31398",55.94,"EWR",2013-11-22,55.94
"31399",42.98,"LGA",2013-04-07,42.98
"31400",66.92,"JFK",2013-04-09,66.92
"31401",80.96,"JFK",2013-09-05,80.96
"31402",57.2,"EWR",2013-12-05,57.2
"31403",33.08,"JFK",2013-11-20,33.08
"31404",33.08,"JFK",2013-02-21,33.08
"31405",75.92,"JFK",2013-08-19,75.92
"31406",42.08,"LGA",2013-12-03,42.08
"31407",55.76,"JFK",2013-10-28,55.76
"31408",39.02,"EWR",2013-02-23,39.02
"31409",71.06,"LGA",2013-06-14,71.06
"31410",87.08,"EWR",2013-07-23,87.08
"31411",80.96,"EWR",2013-06-11,80.96
"31412",30.92,"JFK",2013-12-11,30.92
"31413",59,"LGA",2013-10-15,59
"31414",26.96,"JFK",2013-01-21,26.96
"31415",77,"LGA",2013-05-20,77
"31416",26.96,"JFK",2013-11-24,26.96
"31417",53.96,"JFK",2013-04-24,53.96
"31418",33.08,"JFK",2013-03-08,33.08
"31419",60.98,"EWR",2013-05-03,60.98
"31420",26.06,"LGA",2013-01-18,26.06
"31421",35.96,"LGA",2013-02-23,35.96
"31422",35.06,"JFK",2013-02-08,35.06
"31423",78.8,"EWR",2013-09-12,78.8
"31424",60.8,"LGA",2013-04-10,60.8
"31425",53.06,"EWR",2013-10-29,53.06
"31426",66.02,"LGA",2013-06-13,66.02
"31427",60.98,"EWR",2013-05-01,60.98
"31428",62.06,"EWR",2013-10-14,62.06
"31429",44.96,"LGA",2013-12-02,44.96
"31430",69.08,"EWR",2013-08-01,69.08
"31431",44.06,"JFK",2013-01-30,44.06
"31432",19.94,"EWR",2013-01-26,19.94
"31433",69.08,"JFK",2013-06-21,69.08
"31434",44.96,"LGA",2013-03-24,44.96
"31435",60.98,"LGA",2013-06-07,60.98
"31436",50,"EWR",2013-04-04,50
"31437",41,"EWR",2013-01-07,41
"31438",87.08,"EWR",2013-07-04,87.08
"31439",93.92,"LGA",2013-07-06,93.92
"31440",51.8,"JFK",2013-05-07,51.8
"31441",33.98,"LGA",2013-11-13,33.98
"31442",60.98,"LGA",2013-11-18,60.98
"31443",69.98,"EWR",2013-09-18,69.98
